,Unnamed: 0,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,agency,agent,Area_in_Marla
26646,27354,House,5500000,Punjab Govt. Servants Housing Foundation,Faisalabad,Punjab,31.367585,73.13717700000001,2,For Sale,1,2019-04-18,The Royal Builders,Taimoor Chaudhary,5.0
26647,27355,House,10000000,Muslim Town,Faisalabad,Punjab,31.461541,73.086584,0,For Sale,3,2018-12-19,Mian Estate & Developers,"Mian Asad, Sania Raja, Mian Waqas",5.0
26648,27356,House,10000000,Muslim Town,Faisalabad,Punjab,31.461541,73.086584,0,For Sale,0,2018-12-19,Mian Estate & Developers,"Mian Asad, Sania Raja, Mian Waqas",5.0
26649,27362,House,8000000,Allama Iqbal Colony,Faisalabad,Punjab,31.386358,73.083158,2,For Sale,6,2018-12-19,Self,Self,5.6
26676,27391,House,110000,Canal Road,Faisalabad,Punjab,31.485678000000004,73.213162,4,For Rent,4,2019-05-18,Faisalabad Online Real Estate,Muhammad Awais,10.0
26677,27392,Upper Portion,35000,Susan Road,Faisalabad,Punjab,31.424694,73.11434799999999,3,For Rent,4,2019-03-19,Anmol Estate Linker,Sheikh Tanveer Ahmad,13.3
26678,27393,Lower Portion,35000,Saeed Colony,Faisalabad,Punjab,31.434925,73.129199,0,For Rent,0,2018-12-18,Anmol Estate Linker,Sheikh Tanveer Ahmad,8.9
26679,27394,Upper Portion,45000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2018-12-18,Anmol Estate Linker,Sheikh Tanveer Ahmad,22.0
26680,27395,House,70000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,4,For Rent,5,2018-12-18,Anmol Estate Linker,Sheikh Tanveer Ahmad,13.3
26681,27396,House,100000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,6,For Rent,8,2018-12-18,Anmol Estate Linker,Sheikh Tanveer Ahmad,17.8
26682,27397,House,90000,Saeed Colony,Faisalabad,Punjab,31.434925,73.129199,4,For Rent,4,2018-12-18,Anmol Estate Linker,Sheikh Tanveer Ahmad,20.0
26683,27398,Upper Portion,27000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2018-12-18,Anmol Estate Linker,Sheikh Tanveer Ahmad,6.0
26684,27399,Upper Portion,25000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,3,For Rent,3,2019-01-17,Anmol Estate Linker,Sheikh Tanveer Ahmad,8.9
26936,27656,House,21500000,Peoples Colony No 2,Faisalabad,Punjab,31.398118,73.09683299999999,6,For Sale,5,2019-07-17,Allaudin Estate Advisor,M Sajjad Allaudin,7.0
26937,27657,House,4000000,Usman Town,Faisalabad,Punjab,31.459940000000003,73.099787,3,For Sale,1,2018-12-19,Self,Self,5.0
26973,27693,House,16000,FDA City,Faisalabad,Punjab,31.518301,73.084781,3,For Rent,2,2018-12-19,Self,Self,6.2
26974,27694,House,23000,Manawala,Faisalabad,Punjab,31.456599778047,73.140703697098,4,For Rent,3,2019-01-18,Self,Self,9.0
27160,27890,House,40000000,Eden Valley,Faisalabad,Punjab,31.436062,73.15459,6,For Sale,5,2019-07-09,AL Meezan Property Center,Hafiz Saqib SHEIKH,15.0
27161,27891,House,42500000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,8,For Sale,5,2019-04-17,Hakim Estate & Builders,Muhammad Salman Sandhu,15.0
27162,27892,House,20000000,Canal Road,Faisalabad,Punjab,31.429527,73.155627,6,For Sale,4,2019-07-16,Usman Sheikh Estate Advisor,Usman Sheikh,10.0
27163,27893,House,31000000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,5,For Sale,4,2019-04-18,Usman Sheikh Estate Advisor,Usman Sheikh,11.0
27164,27894,House,8500000,Four Season Housing,Faisalabad,Punjab,31.343192,73.06478299999999,0,For Sale,0,2018-12-19,Arham Builders & Property Advisor,"Abid Ali, Hafiz Asghar",5.0
27174,27904,House,33000,Chenab Gardens,Faisalabad,Punjab,31.346967,73.07770699999999,6,For Rent,4,2018-12-19,Self,Self,10.0
27175,27907,House,32000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
27176,27908,Lower Portion,45000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,10.0
27177,27910,Lower Portion,45000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,10.0
27178,27911,House,35000,Khayaban Colony,Faisalabad,Punjab,31.427272,73.135886,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
27179,27915,House,50000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,10.0
27180,27916,House,35000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
27181,27917,House,36000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
27182,27918,House,30000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
27183,27919,House,55000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,10.0
27184,27920,House,35000,Al Noor Garden,Faisalabad,Punjab,31.421522,73.139779,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
27185,27921,House,32000,Al Noor Garden,Faisalabad,Punjab,31.421522,73.139779,0,For Rent,0,2019-03-18,Mian Estate Agency,Mian Tahir,5.0
